5111,Problema,Freddie Aguilar
5112,Pinoy,Freddie Aguilar
5113,Sigarilyo,Freddie Aguilar
5114,Napupuyat,Freddie Aguilar
5115,Minamahal Kita,Freddie Aguilar
5199,Portrait Of My Love,Matt Monro
5326,The One I love,Mike Mcklellan
5341,APRIL COME SHE WILL,SIMON AND GARFUNKELL
5367,JUST A SONG BEFORE I GO,Crosby Still
5554,AFTERNOON DELIGHT,STARLAND VOCAL BAND
5555,Ako Ang Nagtanim,Mabuhay Singers
5611,Kumusta Ka,Freddie Aguilar
5655,Tama Na,Freddie Aguilar
5724,KAHIT AKO'Y MAHIRAP LANG,GARY GRANADA
5790,AFTERNOON DELIGHT,STARLAND VOCAL BAND
5941,Baliw,Claire De la Fuente
5947,"Bulag, Pipi At Bingi",Freddie Aguilar
5981,Katarungan,Freddie Aguilar
5986,Magdalena,Freddie Aguilar
5988,Magnanakaw,Asin
6003,Sa Kuko Ng Agila,FREDDIE AGUILAR
6129,Mindanao,Freddie Aguilar
6162,Abraham Martin And John,Celine Dion
6194,Donna Donna,Joan Baez
6213,Ikaw,Freddie Aguilar
6215,Itanong Mo Sa Mga Bata,Asin
6216,Jazz Police,Leonard Cohen
6236,Laguna,Sampaguita
6318,THEY CALL THE WIND MARIAH,KINGSTON TRIO
6457,You Are The One,Martin Nievera
6474,PHOTOGRAPHS AND MEMORIES,JIM CROCE
6479,BAKIT KA NAGBAGO,JOEY ALBERT
6534,AT SEVENTEEN,JANIS IAN
6607,Passenger Seat,Stephen Speaks
6648,WHENEVER I CALL YOU..,JOHNSON & KRAUSS
6745,FOLLOW ME,JOHN DENVER
6764,"Turn, Turn, Turn",The Byrds
6773,Alaala,Freddie Aguilar
6784,Bayan,Freddie Aguilar
6803,TORN BETWEEN TWO LOVERS,MARY MACGREGOR
6876,MY SWEET LORD,GEORGE HARRISON
6960,Bayan,Freddie Aguilar
6985,More Than Words,Extreme
7006,Nakapagtataka,Jim Paredes
7050,ASIN MEDLEY,ASIN
7147,APRIL COME SHE WILL,SIMON AND GARFUNKELL
7164,"BAD, BAD LEROY BROWN",JIM CROCE
7174,BEAUTIFUL BODY,CAT STEVENS
7202,Don't Think Twice It's Alright,M. Johnson
7233,Magnanakaw,Asin
7318,Ang Umaayaw Ay Di Nagwawagi,Freddie Aguilar
7383,Hollywood,Madonna
7477,Brand New Key,Melanie Safka
7491,FOOLS RUSH IN,RICK NELSON
7520,The Day We Caught The Train,Ocean Colour Scene
7579,"Malayo Man, Malapit Din Ako",Bayang Barrios
7846,I Do,Lisa Loeb
7965,TOM DOOLEY,KINGSTON TRIO
7978,SUMMER BREEZE,SEALS & CROFTS
8016,AMERICAN PIE,DON MCLEAN
8169,True Love,All About Eve
8252,Kwarto,Sugar Free
8298,Suteki Da Ne,FFX Theme
8331,Mabuti Pa Sila,Gary Granada
8515,Ikaw Ang Iibigin Ko,Josh Garcia
8873,GOODBYE GIRL,MARTIN NIEVERA
9107,WHEN LOVE IS GONE,MARTIN NIEVERA
9111,Ako'y nagkamali,Cristy Mendoza
9118,Bakit Pa Kita Minahal,Cristy Mendoza
9119,Baliw,Claire De la Fuente
9174,I Will Give My Love,Cristy Mendoza
9200,Ina,Freddie Aguilar
9201,Inday Ng Buhay Ko,Freddie Aguilar
9243,HEY THERE DELILAH,PLAIN WITE T'S
9288,New Soul,Yael Naim
9290,Bubbly,Colbie Caillat
9435,Stop And Stare,One Republic
9623,"Malayo Man, Malapit Din Ako",Bayang Barrios
9647,Tuldok,Asin
9659,A Million Miles Away,Joey Albert
9662,Ang Buhay Nga Naman,Freddie Aguilar
9664,Ang Tangi Kong Pag-ibig,Noel Cabangon
9675,Durian,Joey Ayala
9684,Happy Christmas,Noel Cabangon
9692,Ikaw Ang Kailangan Ko,Anna Fegi
9703,LOVE'S SO BEAUTIFUL,Noel Cabangon
9704,MANA-MANA LANG `YAN,Gary Granada
9716,Pain,Martin Nievera
9719,"Pasko Na, Pasko Na",Noel Cabangon
9722,SARANGGOLA SA ULAN,Gary Granada
9769,Fairytale,Alexander Rybak
9882,Sa Kuko Ng Agila,FREDDIE AGUILAR
9940,The Riverboat Song,Ocean Colour Scene
9962,Fairytale of New York,The Pogues
10039,Baruganan,Ben Noynay
10254,Rosas Pandan,Asin
10259,Sa Libis Ng Nayon,Mabuhay Singer
10528,Arak,Lea Dansalan
10536,Awanen Serbina,Lea Dansalan
10564,Sabong Ed Bahong,Joery Pocte
10581,Sidong Sabali Naragsak Kay A Dua,Lea Dansalan
10943,"Si Pilemon, Si Pilemon",Tagalog Version
11096,Lucky,Jason Mraz feat. Colbie Caillat
11108,Black Horse And The Cherry Tree,KT Tunstall
11136,Coming Up Easy,Paulo Nutini
11181,"Hey, Soul Sister",Train
11243,Pagbabalik,Lolita Cabron
11247,Usok,Asin
11605,Panaginip,Noel Cabangon
11660,Buhay Nga Naman Ng Tao,Freddie Aguilar
11949,I Won't Give Up,Jason Mraz
11961,Back Home Again,John Denver
12391,Habang Buhay,Joyce Verano
12582,Ikaw Lang Sa Puso Ko,Joyce Verano
12674,KAY SAYANG TUNAY,Mario Rubio
12914,Paborito,Glenn Cagandahan
13507,You Are My Sunshine,Gary Davis
13550,The More We Get Together,Alice Hooksen
13805,Saranggola Ni Pepe,Celeste Legaspi
13806,Paru-Parong Bukid,Mabuhay Singers
15095,Perfect Two (Acoustic),Auburn
15103,Cotabato,Asin
15272,Buhay,Freddie Aguilar
15290,Buko,Jireh Lim
15361,I Will Wait,Mumford & Sons
15372,Saranggola Ni Pepe,Celeste Legaspi
15383,Cups ''When I'm Gone'',Anna Kendrick
15483,Pulubi,Freddie Aguilar
15578,Higit Sa Lahat Ay Tao,Freddie Aguilar
15612,Hummingbird,Seals and Croft
15653,Never Say Goodbye,Martin Nievera
15689,Anak Dalita,Mabuhay Singers
15692,Bakya Mo Neneng,Mabuhay Singers
15700,Chit-Chirit-Chit,Mabuhay Singers
15802,Juliet,Lawson
15851,Counting Stars,One Republic
15865,Birthday Song,Don McLean
16009,Let Her Go,Passenger
16053,Lolo Jose,Coritha
16095,Wandering,James Taylor
16199,Larawan,Freddie Aguilar
16246,Jolene,Miley Cyrus
16252,Love Runs Out,One Republic
16259,Heart's On Fire,Passenger
16281,Good Life,One Republic
16283,Arms,Christina Perri
16297,Our House,"Crosby, Stills, Nash & Young"
16336,Wasted On The Way,CSNY
16337,We Might Be Dead Tomorrow,SOKO
16377,Secrets,Mary Lambert
16496,Mali,Shadow
16599,Hate To See Your Heartbreak,Paramore ft Joy Williams
16601,Postcards,James Blunt
16653,Regrets,Kenny Rankin
16802,Hawak Mo,Asin
16803,Awit Ni Brod,Asin
16839,Photograph,Ed Sheeran
16846,Rich Folks Hoax,Sixto Rodriguez
16880,Gising Na Kaibigan,Asin
16969,Tell Me,Joey Albert
16999,I Have To Say I Love You In A Song,Jim Croce
17012,I Won't Last A Day Without You,Paul Williams
17056,You've Got A Friend,James Taylor
17112,Himig Ng Pag-Ibig,Asin
17117,If We Try,Don Mclean
17209,"1, 2, 3, 4",Plain White T's
17254,Sa Paskong Darating,Freddie Aguilar
17269,Pasko Ang Damdamin,Freddie Aguilar
17290,A Million Years Ago,Adele
17331,Babalik Sa Iyo,Sampaguita
17396,At or With Me,Jack Johnson
17397,Awake My Soul,Mumford & Sons
17418,Come Around,Rhett Miller
17514,Pag-ibig Lang,Gary Granada
17566,Loser,Beck
17575,Slow Down Time,Us The Duo
17599,Cannonball (Acoustic),Damien Rice
17716,"Gising Na, O Kuya Ko",Coritha
17824,7 Years,Lukas Graham
17826,Words And Music,Andy Gibbs
17846,Just A Song Before I Go,Crosby Stills Nash & Young
17861,Himig,Fredie Aguilar
17886,Sierra Madre,Coritha
17896,20 Minutes Before Take-Off,Dan Henry
17898,Gravity,Sara Bareilles
17905,22 Anyos,Len Clarino & Cesar Verdeflor
17960,Sangandaan,Noel Cabangon
17971,Exploration No. 5,Reese Lansangan
17992,Damdaming Nakabitin,Asin
18063,Teach Your Children,"Crosby, Stills, Nash & Young"
18068,Hiding My Heart Away,Adele
18110,"Here, There And Everywhere",Cat Stevens
18123,The Parting Glass,Ed Sheeran
18166,Tenerife Sea,Ed Sheeran
18237,Silver Song,Johnny Flynn
18243,Who Says,John Mayer
18254,Para Sa Tunay Na Pagbabago,Freddie Aguilar
18259,For You,John Denver
18376,Say You Won't Let Go,James Arthur
18433,Dearest One,Lord Soriano
18446,One,Ed Sheeran
18480,I Hope That I Don't Fall In Love With You,Tom Waits
18575,Lea,Noel Cabangon
18598,Ikaw Na Nga,Daryl Ong
18655,Tao,Sampaguita
18675,I Was Made For Loving You,Tori Kelly Ft. Ed Sheeran
18744,Need The Sun To Break,James Bay
18751,Simply,Sara Hickman
18858,Pananagutan,Jireh Lim
18859,Rhythm Of Love,Plain White T's
18911,Rainbow,Colbie Caillat
18975,Do You Believe In Magic,The Lovin' Spoonful
18990,Other Side Of The Sun,Janis Ian
26004,Brighter Than The Sun,Colbie Caillat
26005,I Do,Colbie Caillat
26007,Galway Girl,Ed Sheeran
26021,How Can I,Martin Nievera
26109,Magbago Ka,Freddie Aguilar
26158,Yellowbird,Brothers Four
26181,Who Will Save Your Soul,Jewel
26190,Carried Away,Crosby Stills & Nash
26317,Long Drive,Jason Mraz
26489,Amie,Damien Rice
26502,Autograph,John Denver
26513,Ikaw,Daryl Ong
26573,Balita,Asin
26647,Hearts Don't Break Round Here,Ed Sheeran
26698,Hazy Shade Of Winter,Simon & Garfunkel
26768,Nasa Atin Ang Panahon,Noel Cabangon
26774,Seven Years,Norah Jones
26796,You Were Meant For Me,Jewel
26824,Asian Moon,Lobo
26829,Dito Sa Kanto,Noel Cabangon Feat Chito Miranda
26866,A Stranger Song,Marit Larsen
26881,Oras na,Asin
26940,Whispers In The Wind,Lobo
26942,I See The Light (from Tangled),Mandy Moore & Zachary Levi
26951,Pag-asa,Asin
26953,Kathang Isip,Ben&Ben
26998,Remember Me (Lullaby) (from Coco),Gael Garcia Bernal
27119,Kahapon At Pag-ibig,Asin
27120,Mateo Singko,Dong Abay
27153,Kahit Maputi Na Ang Buhok Ko,Noel Cabangon
27168,Ngayon Hanggang Wakas,Daryl Ong
27244,Leaves,Ben And Ben
27304,Dahil Nariyan Ka,Noel Cabangon
27313,Bibingka,Ben and Ben
27346,Sa Mga Bituin Na Lang Ibubulong,JM de Guzman
27360,Miracle,Martin Nievera
27577,Karaniwang Tao,Joey Ayala
27770,Wooden Heart,Elvis Presley
27902,Suliran,Carmelita Alburo
28029,Calypso,John Denver
28074,Hala Bira Iloilo,Dante M. Beriong
28120,Going Going Gone,Maddie Poppe
28134,A Pub With No Beer,Slim Dusty
28187,And I Love You So (1970),Don Mclean
28194,Hangin,Asin
28236,1901,Phoenix
28294,Who Broke Your Heart And Made You Write That Song,Claudine Longet
28337,Time In A Bottle,Jim Croce
28344,Autumn Leaves,Ed Sheeran
28419,(I Never Wanted) To Be A Star,Cat Stevens
28524,Sa Hindi Pag-alala,Munimuni
28619,The Night We Met,Lord Huron
28699,Age,Lianne La Havas
28713,Kahit Na Malayo Ka,Bhem Rosas
28738,Love Someone,Jason Mraz
28766,Paalam,Moira Dela Torre x Ben&Ben
28885,Magulang,Asin
28936,Huling Liham,JM De Guzman
28941,Mahal Na Mahal Kita,Freddie Aguilar
29023,Addicted,Dan Seals
29025,Kapalaran,Freddie Aguilar
29102,Lubot,Cha Cha Dance
29364,Sika Laeng Iti Biag,Noel Cabangon
29396,Oy Inday,Jay-R Siaboc
29408,I See Fire,Ed Sheeran
29449,Lakbay Diwa,Asin
29473,Sta. Catalina Waltz,Marieta Rafanan
29526,Afterglow,Ed Sheeran
29551,Anak Ng Mahirap,Freddie Aguilar
29566,Song To The Siren,Rose Betts
29619,Birheng Walang Dambana,Freddie Aguilar
29679,Orbiting,Reese Lansangan
29716,Tin Man,America
29725,Magpahinga,Ben & Ben
29729,Paraluman,Adie
29751,What Is This Feeling?,Reese Lansangan
29784,Pangaku,Sasa Buenaventura
29865,Good Times,Edie Brickell & New Bohemians
29943,Stoned at the Nail Salon,Lorde
29950,Without You,The Kid Laroi
38033,KANTANG KAPAMPANGAN,Landlee Amurao Quiwa
38034,Angel Ning Bie Ku,Landlee Amurao Quiwa
38035,Bossa Pampanga,Landlee Amurao Quiwa
38036,FIESTA PAMPANGA,Landlee Amurao Quiwa
38037,I MARIO MARIA YA,Landlee Amurao Quiwa
38038,Ika Ing Kakung Pasku,Landlee Amurao Quiwa
38039,Kabira-Bira,Landlee Amurao Quiwa
38040,Makananu Ing Pasku,Landlee Amurao Quiwa
38041,Mekeni,Landlee Amurao Quiwa
38042,Palikero,Landlee Amurao Quiwa
38043,Pusitara,Landlee Amurao Quiwa
38044,Sana,Landlee Amurao Quiwa
38045,Taldawa,Landlee Amurao Quiwa
38193,Before You Say Goodbye,Martin Nievera
38205,Bulag Daw Ang Pag-ibig,Freddie Aguilar
38224,traitor,Olivia Rodrigo
38255,Bella Ciao,Diego Moreno
38256,Everyday,James Taylor
38257,Happy For You,Lukas Graham
38309,First Times,Ed Sheeran
38415,Running,Jason Mraz
38419,Tahanan,Adie
38470,Aru,Landlee Amurao Quiwa
38471,Labing Aduang Regalu Ning Jowa Ku,Landlee Amurao Quiwa
38472,Taldawa (R&B),Landlee Amurao Quiwa
38483,Anak,Joel Rongcales
38537,Bukas Makalawa,Munimuni
38542,Butterfly,Demi Lovato
38573,Sa Kabukiran,Freddie Aguilar
38574,You Are to Me,Martin Nievera
38595,The Joker And The Queen,Ed Sheeran
38762,Habang May Buhay,Freddie Aguilar
38946,Love Like That,Phillip Phillips
39058,Atlantis,Seafret
39136,Stand,R.E.M.
39208,Feels Like Home,Jonny Houlihan
39251,Save Your Love,James Bay
39354,Tahanan,Munimuni
39463,SNAP,Rosa Linn
39558,Nobody Gets Me,SZA
39749,Love Again,The Kid LAROI
39772,Sikat ng Araw,Munimuni
39940,Only Girl,Stephen Sanchez
